-1,2.854673658,7.528181304
-1,0.038163612,8.214259869
-1,0.880455773,7.126595592
-1,-0.528698947,8.109383634
-1,0.048999495,7.067529368
-1,0.15190356,4.73680906
-1,0.118038224,7.363581099
-1,0.538760069,8.410312585
-1,1.872246939,6.686841371
-1,2.455696813,6.612815196
-1,1.088446661,9.040390723
-1,2.263486967,7.480366039
-1,1.89554281,6.70642301
-1,0.300226675,6.734679919
-1,0.726144426,8.704698412
-1,0.766849989,7.026232779
-1,-0.031974796,7.133690524
-1,0.50861916,7.340822485
-1,1.479265193,7.078656927
-1,1.430346456,9.111774852
-1,1.200275292,7.269462221
-1,-1.258506672,5.988847115
-1,1.080920774,6.908823852
-1,0.536043444,7.331035449
-1,0.728286832,8.323474322
-1,-1.89788203,6.947786896
-1,1.374506974,5.904755672
-1,-0.027315559,7.094878238
-1,-0.137329998,8.960229461
-1,2.703344508,8.337972104
-1,0.252551927,7.73558917
-1,0.489983649,5.272985436
-1,-0.295078844,5.985961179
-1,-0.851965233,6.585806841
-1,0.85736734,9.723391267
-1,-0.160654945,3.977174347
-1,0.064089345,7.193501806
-1,1.47497587,7.777962019
-1,1.037452166,6.27144007
-1,2.301884379,7.880549529
-1,-1.307495259,6.087449729
-1,0.997307943,9.38119425
-1,1.759071311,8.100174018
-1,-0.493664702,5.884387647
-1,1.495983597,7.82162766
-1,-2.290802076,6.707281573
-1,1.236370881,7.240482955
-1,1.907747064,7.396714645
-1,0.420957003,7.27750361
-1,-0.45898978,7.176403888
-1,-0.207489084,7.488791598
-1,1.402352354,6.974040298
-1,-0.16814447,6.424548919
-1,-0.098122255,5.965094897
-1,1.822124614,4.011110577
-1,1.11322006,6.57023571
-1,1.849211112,8.559823618
-1,-0.029889875,7.499479107
-1,2.934434451,6.523745833
-1,0.291196466,7.188280579
-1,-1.424936054,7.017160533
-1,3.278217337,8.359425119
-1,0.284691687,7.539150538
-1,0.258457349,7.886014646
-1,-0.388943336,6.913185935
-1,2.202626638,7.460328634
-1,3.267827269,6.397398538
-1,0.370799025,8.492456982
-1,-1.017898394,6.002141163
-1,0.873124009,6.13198732
-1,-0.986427694,7.034312002
-1,2.227071527,8.172108792
-1,0.834060847,10.01016819
-1,0.3517808,7.311684312
-1,0.953256676,5.212223623
-1,-0.313528399,6.018003915
-1,1.132874531,9.324671701
-1,-0.439497053,8.026607684
-1,-0.871763041,7.826108485
-1,0.35622772,7.167626754
-1,0.184062174,7.263303269
-1,3.416641848,7.309662178
-1,1.048787162,6.728972658
-1,0.014644589,6.890685763
-1,0.747853628,5.476483493
-1,0.419264288,6.532202242
-1,0.594218036,8.484110585
-1,2.499582479,8.868479636
-1,1.114780389,7.767500356
-1,0.910212912,5.702905473
-1,1.079318463,7.15331058
-1,-1.383026101,7.791633834
-1,-0.498887603,5.968450569
-1,-0.872570236,6.949903327
-1,1.260464051,6.141173071
-1,1.394943392,5.358426133
-1,0.165046822,6.008789642
-1,-0.269481661,6.968753296
-1,-0.288896517,6.5000006
-1,-0.293420489,7.609208114
-1,-0.776200541,7.95433938
-1,1.269702334,8.21742753
-1,0.306669936,6.37656136
-1,2.056946541,7.790787495
-1,-1.407698874,6.992553244
-1,1.322283788,10.37737471
-1,0.001252764,6.5139035
-1,2.337843762,8.10285972
-1,1.015864109,8.342431393
-1,-1.264637249,6.317959051
-1,-0.713568224,7.525544497
-1,0.406065228,7.396118599
-1,-0.701710524,8.806751575
-1,0.506986617,4.56263253
-1,-0.222549334,7.375769201
-1,-0.218529512,6.879715365
-1,0.437420968,9.109840612
-1,-0.150107226,8.327185642
-1,-0.716320646,6.295717321
-1,1.243925071,9.29385249
-1,-0.801046772,6.970041431
-1,-0.30708321,5.843129475
-1,2.297287137,7.771523087
-1,-2.074531658,5.035657668
-1,0.317501508,7.068458362
-1,0.086472601,8.670625975
-1,0.543827446,8.229729137
-1,-0.870384902,6.101129111
-1,0.516649961,6.135567091
-1,2.511164057,6.749929744
-1,-1.153522535,4.727821797
-1,-0.66022134,8.139568381
-1,-0.071854365,9.555213037
-1,0.516763903,7.310962537
-1,0.489390659,7.088792627
-1,-0.115310731,7.274901145
-1,1.747839851,8.114773082
-1,-1.405506628,7.994149928
-1,-1.420205954,8.815491456
-1,-1.011902059,6.668872084
-1,-1.139064188,6.414447562
-1,1.01204394,6.208037375
-1,-0.546043666,7.458549226
-1,-0.226232623,7.514460012
-1,0.641856968,5.634315312
-1,0.165344791,8.27544136
-1,-0.69365924,7.953505847
-1,1.590409229,7.172321202
-1,1.051137151,5.940141855
-1,0.303930901,5.487047019
-1,1.234733645,8.31947953
-1,-1.242794533,6.553019048
-1,2.818942885,6.291932659
-1,-1.809377136,6.779893301
-1,1.647258177,9.132665582
-1,1.013610599,8.039037348
-1,-1.190094408,8.533670916
-1,0.245851097,7.769821677
-1,0.386554857,7.487782859
-1,-1.817679586,6.599139888
-1,0.075478197,8.21447873
-1,0.370523194,5.596231786
-1,0.282940182,6.826464087
-1,-0.150428923,7.684124284
-1,1.346102654,6.176862516
-1,-0.065806116,7.963668904
-1,-0.043723639,6.236520712
-1,-0.365849046,8.299512556
-1,-0.602432701,7.71098712
-1,-1.622922719,6.780270487
-1,-0.571707387,5.536722019
-1,1.592700864,8.245932986
-1,-1.084749965,5.876303767
-1,-0.233037081,6.106080837
-1,1.7142453,7.277572877
-1,0.869383875,7.262519794
-1,-1.539932709,6.981361075
-1,-1.009803091,7.785608759
-1,0.707447398,6.61441416
-1,-2.613428805,8.007705328
-1,0.55988814,7.428564713
-1,-0.897161372,5.677370937
-1,-2.827531425,9.328817832
-1,0.509113961,8.124418091
-1,1.166372749,7.944754325
-1,0.827632175,9.686429403
-1,1.274186507,9.070793167
-1,-0.15364325,3.721147077
-1,0.131078878,6.121963379
-1,-0.414344868,6.563594216
-1,0.055324999,6.900019944
-1,-1.28217478,5.203833571
-1,-0.997721072,6.827224861
-1,0.497919682,5.692399573
-1,1.19920951,9.69162269
-1,-0.650746006,7.424832438
-1,1.73234439,6.938975421
-1,0.361555976,5.691141123
-1,-0.027742476,8.100817213
-1,-0.221373175,7.716606488
-1,0.603790686,8.564583841
-1,-0.896018391,8.437546785
-1,2.475744113,5.566694308
-1,-1.107501521,7.177442894
-1,-0.765177756,6.455282564
-1,-2.051047632,8.926264127
-1,0.079667607,6.999056786
-1,-0.467095051,8.501864504
-1,-0.916596182,7.45671452
-1,-1.505865221,6.67580578
-1,-0.005561587,5.426411517
-1,1.469872514,8.164881147
-1,1.058238995,8.939848049
-1,1.083695388,7.688640035
-1,0.097496149,7.987435092
-1,-1.893568551,7.278040866
-1,0.922845284,7.179531385
-1,0.549036486,8.710242691
-1,0.134842739,9.202928632
-1,-2.050096373,6.036923151
-1,0.271848876,8.532669744
-1,-0.436091286,6.134981522
-1,0.715628412,7.583005936
-1,-0.588882504,6.227786653
-1,1.718824351,7.399910828
-1,2.036147634,4.661510757
-1,-1.29002583,7.2900753
-1,1.469318377,7.034182199
-1,0.377503056,6.305027055
-1,-1.926523692,7.593033952
-1,-1.834131981,6.860814756
-1,-1.515799522,6.505873171
-1,1.858316828,6.201104261
-1,0.184419532,6.292953622
-1,0.710362947,7.221776177
-1,-2.367079724,7.709062775
-1,-0.834477687,6.042429595
-1,-1.028385814,6.814412191
-1,-0.458672075,6.412576186
-1,0.279489504,7.915472961
-1,-0.823867231,8.670614334
-1,0.27093467,8.368915878
-1,-1.190830735,8.232674445
-1,0.363912986,6.401268765
-1,-0.337239508,7.014520816
-1,-0.586125752,8.091469645
-1,0.282912333,6.208528648
-1,1.97916248,5.506756133
-1,-0.632470474,7.092190208
-1,0.692619142,5.812915624
-1,-0.026539817,6.55221811
-1,0.267394207,4.496527545
-1,0.772451167,6.337074446
-1,-0.987878157,7.163402042
-1,0.9314606,5.058633396
-1,-0.40438772,5.489197792
-1,-0.283247191,6.216876791
-1,-0.958530436,7.97758752
-1,-1.225849555,6.576346932
-1,-2.221785689,7.202194538
-1,0.414027891,7.292163209
-1,0.978147218,6.346781738
-1,0.558638203,6.277993671
-1,-0.398114425,6.592851714
-1,-0.555503539,7.153195911
-1,1.696041872,6.667822599
-1,-1.226897875,6.972600822
-1,0.771812993,6.044403417
-1,-0.429953107,9.526165668
-1,1.090461665,6.471495726
-1,2.093552757,8.2350499
-1,-0.512155602,8.112783544
-1,-1.195258883,7.667150348
-1,0.566509916,8.028010488
-1,0.608148111,8.453599876
-1,1.242015132,7.237229729
-1,0.231196591,8.027745644
-1,-0.393994196,4.926865804
-1,-0.504660529,5.625479971
-1,0.315495163,10.10962646
-1,0.078448402,4.796556314
-1,-2.475121873,8.534080698
-1,-1.348765945,7.566880086
-1,-1.700584398,7.682653377
-1,-2.636635036,7.08363892
-1,-1.145995629,7.992349565
-1,1.371050021,6.24299224
-1,0.40759438,6.122817285
-1,-0.692692047,9.198161424
-1,1.21814759,7.682942669
-1,-1.179290412,6.86698535
-1,1.253228402,5.692675477
-1,-1.958422945,5.090662162
-1,-1.120131928,4.024851369
-1,0.606677277,7.099226932
-1,1.446053648,6.296482752
-1,0.256061485,7.141890237
-1,0.409817476,5.926381564
-1,0.763619173,7.243694854
-1,-0.233963783,5.909520551
-1,1.154674173,6.890852819
-1,-2.711346606,7.838928723
-1,-0.021259468,5.995273241
-1,0.110692918,8.125683526
-1,-0.351348281,4.953391617
-1,-1.210631381,7.593946066
-1,-0.478731781,6.338526146
-1,1.22720332,8.790702559
-1,1.34414382,7.182060508
-1,-1.203705324,4.92029998
-1,-1.709860808,8.940530824
-1,-1.324848708,7.313996903
-1,0.920950479,7.368918159
